step,tokens,flops,loss_nats_raw,loss_nats_smooth50,bits_per_token_smooth50,flops_per_bit_reduction
7240,29655040,8.79251e+16,1.2796,1.2440,1.7947,6.36111e+15
7250,29696000,8.80465e+16,1.1376,1.2411,1.7905,6.36794e+15
7260,29736960,8.8168e+16,1.3471,1.2441,1.7948,6.37873e+15
7270,29777920,8.82894e+16,1.4027,1.2502,1.8037,6.39159e+15
7280,29818880,8.84108e+16,1.3332,1.2538,1.8088,6.40278e+15
7290,29859840,8.85323e+16,1.3538,1.2569,1.8133,6.41367e+15
7300,29900800,8.86537e+16,1.2421,1.2568,1.8131,6.42236e+15
7310,29941760,8.87752e+16,1.3629,1.2561,1.8121,6.43069e+15
7320,29982720,8.88966e+16,1.2013,1.2526,1.8072,6.43718e+15
7330,30023680,8.90181e+16,1.1421,1.2513,1.8053,6.44509e+15
7340,30064640,8.91395e+16,1.0858,1.2487,1.8014,6.45209e+15
7350,30105600,8.9261e+16,1.1467,1.2448,1.7958,6.45826e+15
7360,30146560,8.93824e+16,1.3135,1.2472,1.7993,6.46868e+15
7370,30187520,8.95038e+16,1.1306,1.2475,1.7998,6.47769e+15
7380,30228480,8.96253e+16,0.9971,1.2433,1.7937,6.48363e+15
7390,30269440,8.97467e+16,1.1689,1.2413,1.7908,6.49103e+15
7400,30310400,8.98682e+16,1.2498,1.2409,1.7903,6.49959e+15
7410,30351360,8.99896e+16,1.2734,1.2424,1.7924,6.50936e+15
7420,30392320,9.01111e+16,1.2112,1.2382,1.7863,6.5153e+15
7430,30433280,9.02325e+16,1.2321,1.2344,1.7808,6.52147e+15
7440,30474240,9.03539e+16,1.3400,1.2365,1.7839,6.5317e+15
7450,30515200,9.04754e+16,1.2523,1.2388,1.7872,6.54202e+15
7460,30556160,9.05968e+16,1.2252,1.2384,1.7867,6.55057e+15
7470,30597120,9.07183e+16,1.3078,1.2365,1.7838,6.55801e+15
7480,30638080,9.08397e+16,1.2232,1.2330,1.7788,6.5644e+15
7490,30679040,9.09612e+16,1.1943,1.2310,1.7759,6.5718e+15
7500,30720000,9.10826e+16,1.2056,1.2293,1.7736,6.57946e+15
7510,30760960,9.1204e+16,1.1976,1.2287,1.7726,6.58777e+15
7520,30801920,9.13255e+16,1.3125,1.2317,1.7770,6.59864e+15
7530,30842880,9.14469e+16,1.4229,1.2353,1.7822,6.60989e+15
7540,30883840,9.15684e+16,1.3481,1.2338,1.7800,6.61763e+15
7550,30924800,9.16898e+16,1.0223,1.2274,1.7707,6.62197e+15
7560,30965760,9.18113e+16,1.1407,1.2256,1.7682,6.62954e+15
7570,31006720,9.19327e+16,1.0274,1.2204,1.7607,6.6347e+15
7580,31047680,9.20542e+16,1.1366,1.2219,1.7629,6.64452e+15
7590,31088640,9.21756e+16,0.9773,1.2151,1.7530,6.64852e+15
7600,31129600,9.2297e+16,1.1975,1.2155,1.7537,6.65762e+15
7610,31170560,9.24185e+16,1.2234,1.2112,1.7474,6.66338e+15
7620,31211520,9.25399e+16,1.0708,1.2082,1.7430,6.67002e+15
7630,31252480,9.26614e+16,1.2846,1.2147,1.7525,6.68332e+15
7640,31293440,9.27828e+16,1.2207,1.2149,1.7527,6.69221e+15
7650,31334400,9.29043e+16,1.2248,1.2172,1.7560,6.70256e+15
7660,31375360,9.30257e+16,1.2956,1.2180,1.7572,6.71188e+15
7670,31416320,9.31471e+16,1.4261,1.2219,1.7628,6.72338e+15
7680,31457280,9.32686e+16,1.1565,1.2239,1.7657,6.73353e+15
7690,31498240,9.339e+16,1.2580,1.2266,1.7697,6.74425e+15
7700,31539200,9.35115e+16,1.2672,1.2258,1.7684,6.75239e+15
7710,31580160,9.36329e+16,1.1870,1.2239,1.7657,6.75985e+15
7720,31621120,9.37544e+16,1.3023,1.2251,1.7675,6.76947e+15
7730,31662080,9.38758e+16,0.9917,1.2210,1.7616,6.77536e+15
7740,31703040,9.39972e+16,0.7712,1.2109,1.7469,6.77695e+15
7750,31744000,9.41187e+16,1.2200,1.2125,1.7493,6.78687e+15
7760,31784960,9.42401e+16,1.0856,1.2073,1.7417,6.79193e+15
7770,31825920,9.43616e+16,1.0891,1.2010,1.7327,6.79626e+15
7780,31866880,9.4483e+16,1.0348,1.1950,1.7241,6.80078e+15
7790,31907840,9.46045e+16,1.2407,1.1928,1.7208,6.80793e+15
7800,31948800,9.47259e+16,1.3766,1.1955,1.7247,6.81857e+15
7810,31989760,9.48474e+16,1.2899,1.1940,1.7226,6.82628e+15
7820,32030720,9.49688e+16,1.0988,1.1920,1.7196,6.83356e+15
7830,32071680,9.50902e+16,1.0800,1.1907,1.7178,6.84142e+15
7840,32112640,9.52117e+16,1.2344,1.1937,1.7221,6.85227e+15
7850,32153600,9.53331e+16,1.2591,1.1959,1.7254,6.86261e+15
7860,32194560,9.54546e+16,1.0880,1.1914,1.7189,6.86814e+15
7870,32235520,9.5576e+16,1.2110,1.1930,1.7212,6.87802e+15
7880,32276480,9.56975e+16,1.1723,1.1965,1.7262,6.88927e+15
7890,32317440,9.58189e+16,1.1219,1.1956,1.7249,6.89734e+15
7900,32358400,9.59403e+16,1.1500,1.1936,1.7220,6.90465e+15
7910,32399360,9.60618e+16,1.0436,1.1890,1.7154,6.91009e+15
7920,32440320,9.61832e+16,0.9882,1.1845,1.7089,6.91563e+15
7930,32481280,9.63047e+16,0.9858,1.1796,1.7018,6.92082e+15
7940,32522240,9.64261e+16,0.9592,1.1720,1.6908,6.92408e+15
7950,32563200,9.65476e+16,0.9684,1.1663,1.6827,6.92873e+15
7960,32604160,9.6669e+16,0.9436,1.1607,1.6745,6.9334e+15
7970,32645120,9.67904e+16,0.9533,1.1536,1.6643,6.93702e+15
7980,32686080,9.69119e+16,0.9719,1.1486,1.6570,6.94212e+15
7990,32727040,9.70333e+16,1.0579,1.1458,1.6531,6.94886e+15
8000,32768000,9.71548e+16,1.2911,1.1476,1.6556,6.95878e+15
8010,32808960,9.72762e+16,1.1834,1.1473,1.6552,6.96728e+15
8020,32849920,9.73977e+16,1.1219,1.1435,1.6497,6.97323e+15
8030,32890880,9.75191e+16,1.0568,1.1361,1.6391,6.97665e+15
8040,32931840,9.76406e+16,1.0673,1.1305,1.6310,6.98129e+15
8050,32972800,9.7762e+16,1.0580,1.1312,1.6320,6.99049e+15
8060,33013760,9.78834e+16,1.0789,1.1300,1.6303,6.99828e+15
8070,33054720,9.80049e+16,1.0271,1.1300,1.6302,7.00696e+15
8080,33095680,9.81263e+16,0.9987,1.1272,1.6263,7.01365e+15
8090,33136640,9.82478e+16,1.2521,1.1327,1.6342,7.02631e+15
8100,33177600,9.83692e+16,1.1841,1.1325,1.6338,7.0348e+15
8110,33218560,9.84907e+16,1.4013,1.1360,1.6389,7.04607e+15
8120,33259520,9.86121e+16,1.3692,1.1420,1.6475,7.05911e+15
8130,33300480,9.87335e+16,1.3626,1.1436,1.6498,7.06894e+15
8140,33341440,9.8855e+16,1.3542,1.1462,1.6537,7.07959e+15
8150,33382400,9.89764e+16,1.2318,1.1464,1.6539,7.08839e+15
8160,33423360,9.90979e+16,1.2636,1.1457,1.6529,7.09661e+15
8170,33464320,9.92193e+16,1.0802,1.1388,1.6429,7.10024e+15
8180,33505280,9.93408e+16,1.2268,1.1402,1.6450,7.10996e+15
8190,33546240,9.94622e+16,1.2768,1.1406,1.6455,7.11893e+15
8200,33587200,9.95836e+16,1.1179,1.1376,1.6412,7.12542e+15
8210,33628160,9.97051e+16,1.2792,1.1394,1.6439,7.13547e+15
8220,33669120,9.98265e+16,1.2034,1.1375,1.6410,7.1427e+15
8230,33710080,9.9948e+16,1.3788,1.1452,1.6522,7.15711e+15
8240,33751040,1.00069e+17,1.1537,1.1529,1.6632,7.17148e+15
8250,33792000,1.00191e+17,1.0787,1.1500,1.6591,7.17808e+15
8260,33832960,1.00312e+17,1.2508,1.1533,1.6639,7.18924e+15
8270,33873920,1.00434e+17,1.2525,1.1566,1.6686,7.20037e+15
8280,33914880,1.00555e+17,1.2443,1.1608,1.6747,7.21221e+15
8290,33955840,1.00677e+17,1.1527,1.1590,1.6721,7.2196e+15
8300,33996800,1.00798e+17,1.0421,1.1523,1.6625,7.22331e+15
8310,34037760,1.0092e+17,0.9310,1.1452,1.6521,7.22665e+15
8320,34078720,1.01041e+17,0.8464,1.1401,1.6448,7.23158e+15
8330,34119680,1.01162e+17,1.1267,1.1411,1.6462,7.24097e+15
8340,34160640,1.01284e+17,1.3030,1.1424,1.6482,7.25069e+15
8350,34201600,1.01405e+17,1.1282,1.1398,1.6444,7.25742e+15
8360,34242560,1.01527e+17,0.6257,1.1306,1.6311,7.25918e+15
8370,34283520,1.01648e+17,0.7619,1.1216,1.6181,7.26113e+15
8380,34324480,1.0177e+17,1.1918,1.1220,1.6187,7.2701e+15
8390,34365440,1.01891e+17,1.1786,1.1231,1.6203,7.27963e+15
8400,34406400,1.02013e+17,1.3973,1.1280,1.6274,7.29202e+15
8410,34447360,1.02134e+17,1.3979,1.1351,1.6377,7.30604e+15
8420,34488320,1.02255e+17,1.3815,1.1430,1.6490,7.32067e+15
8430,34529280,1.02377e+17,1.1908,1.1471,1.6549,7.33247e+15
8440,34570240,1.02498e+17,1.2606,1.1531,1.6636,7.34575e+15
8450,34611200,1.0262e+17,1.3739,1.1612,1.6753,7.36062e+15
8460,34652160,1.02741e+17,1.2430,1.1672,1.6840,7.3739e+15
8470,34693120,1.02863e+17,1.1778,1.1717,1.6904,7.38605e+15
8480,34734080,1.02984e+17,1.3941,1.1802,1.7026,7.40125e+15
8490,34775040,1.03106e+17,1.2912,1.1848,1.7093,7.41356e+15
8500,34816000,1.03227e+17,1.2331,1.1837,1.7077,7.4214e+15
8510,34856960,1.03348e+17,1.1285,1.1826,1.7061,7.42928e+15
8520,34897920,1.0347e+17,1.3352,1.1868,1.7122,7.44131e+15
8530,34938880,1.03591e+17,1.1821,1.1893,1.7159,7.45198e+15
8540,34979840,1.03713e+17,1.4783,1.1976,1.7277,7.46708e+15
8550,35020800,1.03834e+17,1.3545,1.2035,1.7363,7.48044e+15
8560,35061760,1.03956e+17,1.1505,1.2049,1.7383,7.4903e+15
8570,35102720,1.04077e+17,1.2662,1.2097,1.7452,7.50278e+15
8580,35143680,1.04198e+17,1.2267,1.2143,1.7518,7.5151e+15
8590,35184640,1.0432e+17,1.1889,1.2130,1.7500,7.52287e+15
8600,35225600,1.04441e+17,0.9533,1.2084,1.7433,7.52801e+15
8610,35266560,1.04563e+17,1.4418,1.2092,1.7445,7.5374e+15
8620,35307520,1.04684e+17,1.2961,1.2077,1.7424,7.54501e+15
8630,35348480,1.04806e+17,1.1585,1.2037,1.7365,7.55055e+15
8640,35389440,1.04927e+17,1.2125,1.2008,1.7324,7.55708e+15
8650,35430400,1.05049e+17,1.0721,1.1976,1.7278,7.56331e+15
8660,35471360,1.0517e+17,1.0251,1.1929,1.7209,7.56831e+15
8670,35512320,1.05291e+17,1.0533,1.1923,1.7201,7.57662e+15
8680,35553280,1.05413e+17,1.0249,1.1883,1.7143,7.58218e+15
8690,35594240,1.05534e+17,1.0434,1.1836,1.7076,7.58724e+15
8700,35635200,1.05656e+17,1.0901,1.1831,1.7068,7.59554e+15
8710,35676160,1.05777e+17,1.1024,1.1795,1.7017,7.60148e+15
8720,35717120,1.05899e+17,1.0624,1.1767,1.6976,7.60798e+15
8730,35758080,1.0602e+17,1.0678,1.1705,1.6886,7.6118e+15
8740,35799040,1.06142e+17,0.9960,1.1673,1.6841,7.61803e+15
8750,35840000,1.06263e+17,1.0815,1.1674,1.6842,7.62679e+15
8760,35880960,1.06384e+17,1.0433,1.1632,1.6782,7.63223e+15
8770,35921920,1.06506e+17,1.0648,1.1595,1.6728,7.63797e+15
8780,35962880,1.06627e+17,1.0567,1.1557,1.6674,7.64371e+15
8790,36003840,1.06749e+17,1.2967,1.1586,1.6715,7.6547e+15
8800,36044800,1.0687e+17,1.1662,1.1611,1.6751,7.66538e+15
8810,36085760,1.06992e+17,1.1207,1.1649,1.6806,7.6771e+15
8820,36126720,1.07113e+17,1.0843,1.1696,1.6874,7.6896e+15
8830,36167680,1.07235e+17,1.2280,1.1717,1.6904,7.69994e+15
8840,36208640,1.07356e+17,1.0517,1.1666,1.6831,7.70465e+15
8850,36249600,1.07477e+17,0.9318,1.1627,1.6774,7.71023e+15
8860,36290560,1.07599e+17,1.0631,1.1715,1.6901,7.72593e+15
8870,36331520,1.0772e+17,1.2343,1.1809,1.7037,7.74223e+15
8880,36372480,1.07842e+17,1.1278,1.1796,1.7018,7.74993e+15
8890,36413440,1.07963e+17,1.2791,1.1816,1.7047,7.76027e+15
8900,36454400,1.08085e+17,1.2868,1.1794,1.7016,7.76722e+15
8910,36495360,1.08206e+17,1.2172,1.1758,1.6963,7.77304e+15
